193.686,200.3345,-0.80667883,201.59456,140.54433,184.41556,-0.4814332,139.8847,160.49342,120.00569,250.7463,144.28847,68.46547,177.94138,-0.859382,139.39804,35.410175,216.40402,-1.087746,33.624207,-1.966019,44.015945,196.56017,71.72306,-1.8788532,202.4259,48.8466,51.5234,156.29874,223.68295,231.66502,266.32098,17.746378,55.869297,-1.754776,39.33001,41.78399,184.17087,-1.9538169,-1.9062442,-1.8137233,53.109604,34.61115,176.8344,36.558296,171.07378,198.50777,35.64543,181.37794,34.298508,45.999004,178.43542,205.46893,49.10241,138.58482,-2.3748066,-0.6744872,133.40471,46.95696,-1.9026334,192.6009,149.8485,184.78896,214.20207
653.0601,671.0371,-2.3872383,675.8304,462.1384,628.09906,-1.5069585,452.18002,528.7339,391.28345,843.34,487.9717,291.4125,590.8871,-2.5679529,470.5058,184.33803,726.3204,-3.677462,183.90729,-6.6954656,215.42572,657.51526,234.79688,-6.288962,680.36383,214.1385,238.32007,522.4772,761.9075,775.4775,890.5377,126.25614,256.00146,-5.886513,180.23743,206.94539,598.5562,-6.5067925,-6.369103,-6.0644116,240.34206,172.46625,596.51227,182.5071,570.07996,662.55145,180.26875,605.0944,180.28903,222.55173,583.01135,690.9989,235.12473,457.7873,-8.096204,-1.8007591,431.11166,220.97537,-6.291248,641.1036,488.60742,620.63025,732.59125
657.7467,688.505,-2.295215,689.282,468.53806,642.4487,-1.4136912,452.34177,545.8449,405.54773,842.8015,490.19693,279.4453,603.3653,-2.4597917,466.17282,184.87126,739.1945,-3.621596,187.59912,-6.859558,226.22157,658.82965,223.61475,-6.3445106,701.6014,222.6658,243.50314,528.7428,766.0513,781.6075,902.2439,140.15619,257.16776,-6.0657797,171.85556,214.8185,598.6504,-6.6612983,-6.533199,-6.169538,250.22118,175.95209,601.1121,174.51424,567.24817,659.0885,174.32271,599.2437,165.75499,236.85657,607.52826,695.3661,230.28685,455.51987,-8.010926,-1.8271853,449.2026,220.92421,-6.395422,659.57117,483.45212,641.8397,747.78204
836.3584,896.57886,-2.8411393,906.3487,601.7751,832.8244,-1.8434105,564.4057,708.662,524.3026,1079.0024,617.3931,368.98755,771.6414,-2.8529332,582.30176,258.3385,943.66956,-4.5247536,266.83234,-8.976132,321.78528,843.11865,282.7647,-8.1318035,906.609,323.65894,354.59717,679.6216,984.23694,995.672,1161.3356,226.33249,352.208,-7.9091787,236.48012,305.45612,763.48486,-8.666864,-8.475585,-8.015782,360.9216,251.27805,774.0509,242.26889,725.0587,844.699,244.32547,773.4388,224.77583,342.0803,794.3777,890.4255,324.82816,575.371,-10.205185,-2.2698264,597.37897,310.89236,-8.252535,856.3683,604.83044,825.7841,965.409
787.4099,833.3624,-2.6701052,858.4122,572.4237,783.7076,-1.8719635,533.19073,669.22644,495.7011,1018.78314,573.77094,347.7532,720.15375,-2.664404,558.72644,236.85428,881.9248,-4.3393226,244.9126,-8.416371,293.22757,794.5683,272.56238,-7.694487,846.2978,296.71866,340.68896,650.78455,921.9581,937.59674,1093.0425,209.33597,334.2531,-7.393969,219.42078,277.53113,725.6156,-8.161824,-7.9574814,-7.5681376,329.57083,233.27788,742.1457,221.95642,689.4577,798.46564,241.42006,742.95715,212.6454,312.04987,742.076,849.4688,306.53668,540.95935,-9.746461,-2.1287315,565.6978,288.56174,-7.7968507,800.2349,579.145,768.55664,915.6535
806.82776,839.246,-2.6630533,842.35657,561.79706,783.0455,-1.7742352,537.9499,656.0603,483.04956,1044.6536,607.09375,415.4676,727.96124,-2.8641095,571.2308,288.54538,901.809,-4.463479,291.05002,-8.47235,332.6298,808.2594,283.9041,-7.738216,850.7589,323.10162,353.39523,650.9618,950.8131,952.6699,1107.1814,226.70471,381.43066,-7.4475393,258.03726,326.38617,721.1259,-8.100761,-7.8950143,-7.520014,369.32294,271.79163,741.785,289.13525,698.0891,817.60876,276.89096,745.5449,274.7167,346.2766,726.795,850.4939,362.5434,561.2852,-10.092331,-1.8084042,535.85834,336.72244,-7.7323265,798.3515,580.34735,770.5484,920.6957
885.37537,942.14795,-3.3001714,927.1221,617.5913,843.39215,-1.8854488,590.0893,736.58673,539.7356,1139.7408,660.1081,435.20776,808.39044,-3.2893667,603.65704,310.16125,991.49115,-4.748424,306.23795,-9.37875,354.13086,887.46063,295.04562,-8.41307,941.05774,373.41376,376.67407,710.8309,1038.2748,1056.6213,1222.207,235.86337,401.28616,-8.443536,268.47876,360.11185,808.6051,-9.0835495,-8.718444,-8.384679,411.55325,291.72803,807.93427,301.58707,757.75,900.4572,277.03403,830.2164,292.90738,366.57678,828.37775,920.96063,391.16025,621.5727,-11.004044,-2.2242017,599.4255,371.41644,-8.515532,891.69885,629.4111,841.8279,1003.4389
908.24097,975.7524,-2.7177258,956.8632,636.58563,902.2529,-1.7458009,593.188,753.0977,549.136,1169.7428,677.7438,481.87622,836.24536,-2.82565,636.3352,376.96954,1032.0354,-4.964408,383.45312,-9.896245,439.77246,921.2911,282.68222,-8.682815,990.6732,410.3383,461.00073,736.3528,1089.3285,1090.4878,1254.2034,321.771,468.04834,-8.574625,315.13257,418.1103,800.5642,-9.294749,-9.097292,-8.646651,467.60812,343.36935,839.1755,331.30096,778.1631,910.1536,336.41107,827.87805,337.1436,452.45407,836.0375,960.33606,444.24484,621.93115,-11.230584,-1.816897,603.08167,429.17606,-8.685319,915.3753,648.98315,886.6718,1059.5381
961.8587,1036.723,-3.263997,1030.7675,679.19324,934.67065,-2.0256314,637.72253,820.12976,604.51294,1234.6987,707.14667,452.70428,893.213,-3.272447,660.84625,344.20465,1083.2131,-5.1219387,349.6891,-10.483221,406.71442,965.23254,308.9407,-9.182634,1051.9426,412.58994,431.50015,788.9438,1130.0082,1148.9645,1335.7013,287.71487,438.0668,-9.347361,284.83234,399.23,872.2882,-10.000847,-9.729754,-9.281683,461.71057,322.15512,886.6423,315.73627,825.7611,973.5417,298.4183,890.742,305.16003,422.31174,917.3798,1006.66534,422.7135,661.64087,-11.844022,-2.375091,675.4453,407.49847,-9.31842,987.9199,686.34393,944.7235,1113.2054
873.60406,917.8101,-3.231554,907.24646,595.68054,833.49884,-1.8759588,576.5374,714.43835,521.5675,1128.5946,656.5412,462.74878,787.42523,-3.1703062,600.60406,323.87885,974.9452,-4.723471,330.6717,-9.198296,365.3542,872.2083,304.08313,-8.2718315,920.2895,376.01294,386.1801,702.87994,1026.8506,1041.8567,1200.8198,245.35382,422.7536,-8.14231,295.59406,376.23682,788.843,-8.83686,-8.542299,-8.169566,420.36688,312.32333,793.7091,325.00064,746.2467,883.73114,301.95065,818.89374,319.55582,387.61514,801.19995,911.1232,406.12653,607.63245,-10.940037,-2.0349705,576.2107,389.23996,-8.364459,875.1632,623.073,822.42426,987.2019
