561.63934,-0.072244935,111.92745,61.542747,15.002686,-22.635172,-17.315928,3.493777,-144.99928,-172.56528,-29.55264,11.776021,-3.0750766,-159.07704,83.16392,-0.5336737,-537.9598,54.896614,4.87639,630.8957,-0.8438483,24.50238,14.216257,433.71027,7.1129208,13.684221,152.03815,-78.04948,21.278542,-119.1988,-7.8663993,-15.276036,257.82498,-3.0427654,-30.27668,-0.49617907,65.41554,47.89055,24.907644,4.4952407,-111.244194,51.529484,-7.8466754,7.1719875,100.67786,5.387715,-11.070051,-67.178215,-13.210372,-110.22414,3.6730437,42.368473,132.37349,348.02856,251.46577,-7.5630755,229.37416,0.95910305,6.965756,8.27918,0.85973,13.786192,-10.07146,-131.21967
599.179,0.05017577,119.60842,65.66213,18.64849,-24.17992,-18.723982,3.7677603,-154.83632,-183.98615,-31.611994,12.823254,-3.403796,-166.90167,88.66901,-3.0216637,-570.8983,58.573868,5.5889444,671.72125,-0.607669,26.122898,14.985303,460.4899,7.5449567,14.583663,162.55063,-83.58339,22.416578,-126.990585,-8.073834,-16.2768,275.20978,-3.5010195,-32.26952,-0.8694779,69.716866,51.14675,26.24548,4.844287,-118.92299,59.41095,-8.333298,8.090611,107.43287,5.7126026,-11.96691,-71.51899,-15.6351,-117.67499,-0.46166608,49.395935,141.6161,371.76886,268.2676,-10.365754,245.12991,1.3684744,7.528574,8.898881,0.7912451,14.67251,-10.525948,-140.04543
624.0726,-0.17732593,124.62071,68.21506,19.851286,-25.066792,-19.977705,4.0082574,-161.46368,-191.7676,-32.954193,13.309328,-3.1994066,-173.53923,92.42135,-3.6159003,-593.99335,61.246147,5.8863144,699.1367,-0.51792806,27.225927,16.290546,479.13898,7.679845,15.026295,169.3061,-87.67202,23.490114,-132.42973,-8.681227,-17.177801,286.52795,-3.5853279,-33.779716,-0.95814294,72.22612,53.651237,27.149658,5.2314587,-123.85464,62.231796,-8.103648,8.5219555,111.50067,5.7148333,-12.507828,-74.299446,-16.361696,-122.87847,-1.7315558,51.935688,147.70595,387.4589,279.4792,-10.882021,255.39969,1.5215253,7.5764008,8.944825,0.5503848,15.565192,-10.703734,-145.93791
758.6963,0.33980346,151.52997,83.658966,28.50181,-30.563631,-23.692245,4.712922,-196.73637,-233.25809,-39.853577,15.840113,-4.8078375,-207.28792,112.7771,-8.476379,-718.2939,74.32182,6.867443,849.00134,-1.1629848,32.87698,18.630556,580.51825,9.464188,18.233265,206.66032,-105.80652,28.505352,-161.0898,-10.281996,-20.768208,349.81183,-4.4678,-40.982014,-0.8533987,89.35768,65.00179,31.79774,6.1358175,-150.90262,84.06156,-11.17493,10.026894,136.77495,7.5103197,-15.389454,-91.46764,-23.354132,-149.30215,-9.067337,71.658806,178.9386,470.74942,339.25684,-17.74797,311.36044,2.0647953,9.546763,11.55878,1.0317276,18.74985,-13.636305,-178.03241
766.32025,0.17608798,153.0606,84.38878,25.80537,-30.688625,-24.261835,4.83428,-198.47797,-235.69115,-40.244686,16.30259,-4.505274,-211.58852,113.648834,-5.7097135,-727.99866,75.45988,6.6579776,858.532,-0.989995,33.298378,19.367004,587.6189,9.4108715,18.300978,208.2716,-107.12107,28.812187,-162.82762,-10.705401,-21.063732,352.50073,-4.5844684,-41.524673,-0.87247384,89.38097,65.74728,32.80477,6.4882207,-152.42178,79.40591,-10.653792,10.29226,137.4894,7.4519763,-15.531159,-91.820595,-21.27341,-150.94138,-4.434382,66.95519,181.0633,475.40335,342.8918,-14.870342,313.82355,1.8671136,9.5878525,11.276737,1.106464,18.957476,-13.616257,-179.57042
975.60126,1.3344129,194.80746,107.60941,40.22671,-39.27305,-31.113981,5.786445,-253.45746,-299.59033,-51.233974,20.668442,-6.615265,-262.46353,144.52795,-14.132271,-919.78326,95.628815,9.129066,1090.4755,-0.6714119,42.70249,23.83901,744.0425,12.205464,23.11421,265.99838,-136.3683,35.897697,-206.9582,-13.313722,-26.845825,450.26593,-6.294932,-53.01014,-1.6197983,114.598434,83.9866,40.079098,7.9537416,-194.28668,113.94042,-14.338997,13.714107,175.8339,9.924285,-20.618671,-117.160225,-31.538095,-191.87326,-17.86349,97.743904,230.30066,606.0717,436.28412,-26.26563,400.87384,3.5055408,12.638735,14.319276,1.2902043,23.548586,-17.154922,-228.47522
1027.5968,0.88967484,204.9012,113.296814,40.356197,-41.292007,-33.0392,6.3492885,-266.58954,-315.8697,-53.872864,21.57671,-6.6375346,-278.34875,152.24498,-13.13742,-970.4251,100.75957,9.220587,1149.1621,-0.7556332,45.146255,25.296642,784.281,12.732103,24.775805,279.81668,-143.63382,38.3094,-218.31044,-13.920492,-28.380203,473.08737,-6.6726375,-55.77074,-1.5288109,120.23715,88.61173,42.88062,8.619095,-204.73027,116.42809,-14.852573,14.006527,184.92786,10.300992,-21.398026,-123.08118,-32.2158,-202.37329,-15.565839,99.17263,242.66042,638.2149,459.71976,-25.293798,421.80582,3.2133937,12.947983,15.514027,1.0964121,24.964174,-18.081165,-240.87292
1070.5558,0.52966696,213.78906,117.95833,40.311974,-43.17495,-33.996338,6.774891,-277.6984,-329.29517,-56.397984,22.662487,-6.398185,-291.83594,158.71506,-11.990055,-1012.8894,105.10603,9.701622,1197.4276,-1.1465906,46.61355,26.825367,818.2302,13.324664,25.513199,291.51938,-149.9541,40.21059,-227.2608,-14.69264,-29.430744,493.02924,-6.4679527,-58.013992,-1.437412,125.28526,91.822235,44.996212,8.8699,-213.14111,118.15828,-15.188681,14.379492,192.44429,10.47856,-21.856316,-128.31631,-32.624985,-211.00758,-13.340692,100.38669,252.90474,664.61743,478.80103,-24.904972,439.34842,3.0849845,13.404322,15.842825,1.2129724,26.345436,-18.929369,-250.82927
1039.8995,0.7431185,207.39153,114.14057,35.69968,-41.79292,-33.102943,6.6513357,-269.2654,-319.40454,-54.738113,22.157257,-5.990338,-286.40027,153.75731,-8.618337,-987.37854,101.86366,9.681914,1164.6693,-0.9345763,45.563313,26.062433,796.92834,13.032722,24.969732,282.43607,-145.36903,38.718025,-220.69212,-14.20725,-28.658585,478.23087,-6.316743,-56.189724,-1.3749987,121.07782,89.159485,44.412983,8.581515,-206.69847,108.99588,-14.600752,14.282601,186.64877,10.176165,-21.304094,-124.14841,-29.150621,-204.45168,-7.026648,91.49046,245.66402,645.6685,465.2786,-21.03347,425.99722,2.8861742,13.029875,15.202384,1.2200384,25.287237,-18.206148,-243.2319
1086.441,0.9061969,216.72087,119.336876,38.393414,-43.638744,-34.74727,6.671683,-281.39645,-333.74957,-57.153664,22.894655,-6.614699,-297.84714,160.69711,-9.932784,-1030.1108,106.5524,10.1801,1216.5172,-0.75268793,47.494194,27.06648,831.5837,13.505707,25.928114,295.3182,-152.09978,40.186466,-230.63063,-14.688922,-30.015596,499.6596,-6.7715516,-58.949615,-1.701738,126.48566,93.332794,46.30862,9.041423,-216.079,115.736404,-15.258382,15.039604,194.83826,10.55155,-22.529902,-129.65306,-31.028114,-213.70619,-9.086874,97.56681,256.68985,674.68414,486.02872,-22.822666,445.09512,2.9498577,13.758259,15.959815,1.3673025,26.314718,-18.821861,-254.05109
